"id"	"name"	"synonym"	"def"	"is_a"	"xref"	"relationship"	"comment"	"is_obsolete"	"replaced_by"	"property_value"	"other"
"MS:1003147"	"PTMProphet probability"	NA	"\"Probability that one mass modification has been correctly localized to a specific residue as computed by PTMProphet.\" [DOI:10.1021/acs.jproteome.9b00205, PMID:31290668]"	"MS:1001968 ! PTM localization PSM-level statistic"	NA	"has_regexp MS:1002505 ! regular expression for modification localization scoring"	NA	FALSE	NA	NA	NA
"MS:1003148"	"PTMProphet mean best probability"	NA	"\"PSM-specific average of the m best site probabilities over all potential sites where m is the number of modifications of a specific type, as computed by PTMProphet.\" [DOI:10.1021/acs.jproteome.9b00205, PMID:31290668]"	"MS:1001968 ! PTM localization PSM-level statistic"	NA	"has_regexp MS:1002505 ! regular expression for modification localization scoring"	NA	FALSE	NA	NA	NA
"MS:1003149"	"PTMProphet normalized information content"	NA	"\" PTMProphet-computed PSM-specific normalized (0.0 – 1.0) measure of information content across all modifications of a specific type.\" [DOI:10.1021/acs.jproteome.9b00205, PMID:31290668]"	"MS:1001968 ! PTM localization PSM-level statistic"	NA	"has_regexp MS:1002505 ! regular expression for modification localization scoring"	NA	FALSE	NA	NA	NA
"MS:1003150"	"PTMProphet information content"	NA	"\" PTMProphet-computed PSM-specific measure of information content per modification type ranging from 0 to m, where m is the number of modifications of a specific type.\" [DOI:10.1021/acs.jproteome.9b00205, PMID:31290668]"	"MS:1001968 ! PTM localization PSM-level statistic"	NA	"has_regexp MS:1002505 ! regular expression for modification localization scoring"	NA	FALSE	NA	NA	NA
"MS:1003151"	"SHA-256"	NA	"\"SHA-256 (member of Secure Hash Algorithm-2 family) is a cryptographic hash function designed by the National Security Agency (NSA) and published by the NIST as a U. S. government standard. It is also used to verify file integrity.\" [PSI:MS]"	"MS:1000561 ! data file checksum type"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003152"	"GCMS-QP2010SE"	NA	"\"Shimadzu Scientific Instruments GCMS-QP2010SE.\" [PSI:MS]"	"MS:1000603 ! Shimadzu Scientific Instruments instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003153"	"raw ion mobility drift time array"	NA	"\"Array of raw ion mobility values from a drift time device, reported in seconds (or milliseconds), corresponding to a spectrum of individual peaks encoded with an m/z array.\" [PSI:MS]"	"MS:1002893 ! ion mobility array"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_units UO:0000028 ! millisecond; has_units UO:0000010 ! second; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003154"	"deconvoluted ion mobility array"	NA	"\"Array of ion mobility values (K or K0) based on ion separation in gaseous phase due to different ion mobilities under an electric field based on ion size, m/z and shape, as an average property of an analyte post peak-detection, weighted charge state reduction, and/or adduct aggregation, corresponding to a spectrum of individual peaks encoded with an m/z array.\" [PSI:MS]"	"MS:1002893 ! ion mobility array"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_units UO:0000028 ! millisecond; has_units UO:0000010 ! second; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003155"	"deconvoluted inverse reduced ion mobility array"	NA	"\"Array of ion mobility values based on ion separation in gaseous phase due to different ion mobilities under an electric field based on ion size, m/z and shape, normalized for the local conditions and reported in volt-second per square centimeter, as an average property of an analyte post peak-detection, weighted charge state reduction, and/or adduct aggregation, corresponding to a spectrum of individual peaks encoded with an m/z array.\" [PSI:MS]"	"MS:1002893 ! ion mobility array"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_units MS:1002814 ! volt-second per square centimeter; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003156"	"deconvoluted ion mobility drift time array"	NA	"\"Array of mean ion mobility values from a drift time device, reported in seconds (or milliseconds), as an average property of an analyte post peak-detection, weighted charge state reduction, and/or adduct aggregation, corresponding to a spectrum of individual peaks encoded with an m/z array.\" [PSI:MS]"	"MS:1002893 ! ion mobility array"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_units UO:0000028 ! millisecond; has_units UO:0000010 ! second; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003157"	"scanning quadrupole position lower bound m/z array"	NA	"\"Array of m/z values representing the lower bound m/z of the quadrupole position at each point in the spectrum.\" [PSI:MS]"	"MS:1000513 ! binary data array"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_units MS:1000040 ! m/z; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003158"	"scanning quadrupole position upper bound m/z array"	NA	"\"Array of m/z values representing the upper bound m/z of the quadrupole position at each point in the spectrum.\" [PSI:MS]"	"MS:1000513 ! binary data array"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_units MS:1000040 ! m/z; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003159"	"isolation window full range"	NA	"\"Indicates an acquisition mode in which the isolation window is a full range, rather than a subset of the full range.\" [PSI:MS]"	"MS:1000792 ! isolation window attribute"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003160"	"mzQC format"	NA	"\"Proteomics Standards Initiative mzQC format for quality control data.\" [PSI:MS]"	"MS:1003161 ! quality control data format"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003161"	"quality control data format"	NA	"\"Grouping term for quality control data formats.\" [PSI:MS]"	"MS:1001459 ! file format"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003162"	"PTX-QC"	"\"PTXQC\" EXACT []"	"\"Proteomics (PTX) - QualityControl (QC) software for QC report generation and visualization.\" [DOI:10.1021/acs.jproteome.5b00780, PMID:26653327, https://github.com/cbielow/PTXQC/]"	"MS:1001456 ! analysis software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003163"	"analyte mixture members"	NA	"\"The set of analyte identifiers that compose an interpretation of a spectrum.\" [PSI:PI]"	"MS:1003078 ! interpreted spectrum attribute"	NA	"has_value_type MS:1002712 ! list of integers"	NA	FALSE	NA	NA	NA
"MS:1003164"	"QuaMeter IDFree"	"\"QuaMeter\" EXACT []"	"\"QuaMeter IDFree software for QC metric calculation.\" [DOI:10.1021/ac4034455, PMID:24494671]"	"MS:1001456 ! analysis software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003165"	"iMonDB"	NA	"\"iMonDB software to extract, store, and manage mass spectrometry instrument parameters from raw data files.\" [DOI:10.1021/acs.jproteome.5b00127, PMID:25798920, https://github.com/bittremieux/iMonDB]"	"MS:1001456 ! analysis software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003166"	"assigned intensity fraction"	NA	"\"Fraction of intensity summed from all peaks that can be attributed to expected fragments of the analyte, divided by the intensity summed from all peaks in the spectrum\" [PSI:PI]"	"MS:1003078 ! interpreted spectrum attribute"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003167"	"MSn-1 isolation window precursor purity"	NA	"\"The fraction of total intensities in the isolation window in the previous round of MS (i.e. the MSn-1 scan) that can be assigned to this identified analyte\" [PSI:PI]"	"MS:1003078 ! interpreted spectrum attribute"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003168"	"library entry comment"	NA	"\"A free-text string providing additional information of the library entry not encoded otherwise, usually for human use and not parsed by software tools.\" [PSI:PI]"	"MS:1003166 ! library entry attribute"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003169"	"proforma peptidoform sequence"	NA	"\"Sequence string describing the amino acids and mass modifications of a peptidoform using the PSI ProForma notation\" [PSI:PI]"	"MS:1000889 ! peptidoform sequence"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003170"	"spectral library"	NA	"\"A collection of spectra organized by their originating analyte, compiled deliberately for use in MS data analysis in future experiments\" [PSI:PI]"	NA	NA	"part_of MS:0000000 ! Proteomics Standards Initiative Mass Spectrometry Vocabularies"	NA	FALSE	NA	NA	NA
"MS:1003171"	"spectral library attribute"	NA	"\"An attribute of a spectral library\" [PSI:PI]"	NA	NA	"part_of MS:1003168 ! spectral library"	NA	FALSE	NA	NA	NA
"MS:1003172"	"library entry"	NA	"\"An entry in a spectral library representing a spectrum\" [PSI:PI]"	NA	NA	"part_of MS:1003168 ! spectral library"	NA	FALSE	NA	NA	NA
"MS:1003173"	"numeric attribute"	NA	"\"An attribute that takes on a numeric value\" [PSI:PI]"	"MS:1000547 ! object attribute"	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003174"	"attribute maximum"	NA	"\"The maximum value for this attribute\" [PSI:PI]"	NA	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"part_of MS:1003171 ! numeric attribute; has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003175"	"attribute minimum"	NA	"\"The minimum value for this attribute\" [PSI:PI]"	NA	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"part_of MS:1003171 ! numeric attribute; has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003176"	"attribute mean"	NA	"\"The arithmetic mean value for this attribute\" [PSI:PI]"	NA	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"part_of MS:1003171 ! numeric attribute; has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003177"	"attribute standard deviation"	NA	"\"The standard deviation (exact value of population, or estimate from sample) of this attribute\" [PSI:PI]"	NA	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"part_of MS:1003171 ! numeric attribute; has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003178"	"attribute coefficient of variation"	NA	"\"The coefficient of variation of this attribute, i.e. standard deviation divided by the mean\" [PSI:PI]"	NA	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"part_of MS:1003171 ! numeric attribute; has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003179"	"attribute summary value"	NA	"\"The most appropriate summary value of the attribute, usually but not necessarily the mean\" [PSI:PI]"	NA	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"part_of MS:1003171 ! numeric attribute; has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003180"	"attribute median"	NA	"\"The median of this attribute\" [PSI:PI]"	NA	"value-type:xsd\:float \"The allowed value-type for this CV term.\""	"part_of MS:1003171 ! numeric attribute; has_value_type xsd\:int ! The allowed value-type for this CV term; has_value_type xsd\:float ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003181"	"combined dissociation method"	NA	"\"Combination of two or more dissociation methods that are known by a special term.\" [PSI:PI]"	"MS:1000044 ! dissociation method"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003182"	"electron-transfer/collision-induced dissociation"	"\"ETciD\" EXACT []"	"\"Dissociation process combining electron-transfer dissociation (ETD) and collision-induced dissociation (CID).\" [PSI:PI]"	"MS:1003181 ! combined dissociation method"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003183"	"Synapt XS"	NA	"\"Waters oa-ToF based Synapt XS.\" [PSI:PI]"	"MS:1000126 ! Waters instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003184"	"SELECT SERIES Cyclic IMS"	NA	"\"Waters oa-ToF based SELECT SERIES Cyclic IMS.\" [PSI:PI]"	"MS:1000126 ! Waters instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003185"	"SELECT SERIES MRT"	NA	"\"Waters oa-ToF based SELECT SERIES MRT.\" [PSI:PI]"	"MS:1000126 ! Waters instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003186"	"library format version"	NA	"\"Version number of the [PSI] library format specification\" [PSI:PI]"	"MS:1003171 ! spectral library attribute"	"value-type:xsd:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003187"	"library identifier"	NA	"\"Short identifier for the library for easy reference, preferably but not necessarily globally unique\" [PSI:PI]"	"MS:1003171 ! spectral library attribute"	"value-type:xsd:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003188"	"library name"	NA	"\"A short name identifying the library to potential users. The same name may refer to multiple versions of the same continually updated library.\" [PSI:PI]"	"MS:1003171 ! spectral library attribute"	"value-type:xsd:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003189"	"library description"	NA	"\"Extended free-text description of the library\" [PSI:PI]"	"MS:1003171 ! spectral library attribute"	"value-type:xsd:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003190"	"library version"	NA	"\"Version number of the library, usually refering to a certain release of a continually updated library \" [PSI:PI]"	"MS:1003171 ! spectral library attribute"	"value-type:xsd:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003191"	"library URI"	NA	"\"URI or URL that uniquely identifies the library\" [PSI:PI]"	"MS:1003171 ! spectral library attribute"	"value-type:xsd:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1003192"	"decoy spectrum"	NA	"\"A spectrum deliberately introduced into a spectral library that necessarily produces incorrect identifications when matched, for the purpose of error control in spectral library searching\" [PSI:PI]"	"MS:1003072 ! spectrum origin type"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003193"	"shuffle-and-reposition decoy spectrum"	NA	"\"A decoy spectrum generated from a real spectrum, by shuffling the amino acid sequence of the identification of the real spectrum, followed by re-positioning annotated peaks to match the shuffled sequence.\" [PSI:PI]"	"MS:1003192 ! decoy spectrum"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003194"	"precursor shift decoy spectrum"	NA	"\"A decoy spectrum generated from a real spectrum, by changing the precursor m/z value of the real spectrum.\" [PSI:PI]"	"MS:1003192 ! decoy spectrum"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003195"	"unnatural peptidoform decoy spectrum"	NA	"\"A decoy spectrum that is either a real spectrum of an unnatural peptidoform (e.g. a synthetic peptide that cannot be found in nature), or an artificial spectrum predicted for such unnatural peptidoform\" [PSI:PI]"	"MS:1003192 ! decoy spectrum"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003196"	"unrelated species decoy spectrum"	NA	"\"A decoy spectrum that is a real spectrum of a naturally occuring peptidoform of an unrelated species that should not be found in the sample\" [PSI:PI]"	"MS:1003192 ! decoy spectrum"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1003197"	"license URI"	NA	"\"URI of the license controlling use of the library (e.g. https://creativecommons.org/publicdomain/zero/1.0/)\" [PSI:PI]"	"MS:1003171 ! spectral library attribute"	"value-type:xsd:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
